"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","magNES"
"NEGATIVE REGULATION OF UBIQUITIN PROTEIN LIGASE ACTIVITY%GOBP%GO:1904667",0.000443231757575043,0.00252819394520804,0.49849310876659,-0.495060887076072,-1.8078485800006,59,"PSMB2, CDK2, PSMC1, PSME2, PSMD7, PSMB8, PSMA5, PSMB1, PSMB9, PSMA4, PSMC6, ANAPC5, PSMC2, UBC, PSMD6, PSMA1, PSMD1, MAD2L1, PSMC4, PSMB4, PSMB10, PSME3, MAD2L2, PSMB3, PSMD12, PSMA3, CDC23, ANAPC10, RPS27A, BUB3",1.8078485800006
"RESPONSE TO EXTERNAL BIOTIC STIMULUS%GOBP%GO:0043207",3.23352367507143e-07,8.86731684740743e-06,0.674962860011025,-0.394179585565367,-1.8053776083384,274,"DEFA1, LGALS9, DEFA3, IFITM3, CXCR4, DEFA1B, IGLL1, IRF1, STAP1, DEFA4, ZNF189, IFNAR2, TRIM22, TBK1, BANF1, ELANE, EXOSC5, ATG7, ISG20, PTPRC, IFIH1, HNRNPA0, SNRPB, NPC2, MDH1, HLA-E, IFITM1, TNFRSF1B, NOD2, TRIM5, HLA-B, NFKB1, STMN1, IFI44, IFIT3, TNIP2, SNRPB2, ENO1, ALPK1, IFIT2, TRIM56, MAPKAPK3, SPN, MTSS1, TNFRSF25, ANKRD17, SLPI, SLC11A1, SLC35B3, TLR7, HIST1H2BK, SYK, HMGA1, CFP, IFIT1, MYD88, EEF1G, LSM4, FCGR3B, ZCCHC17, HMGB2, CCL5, LYN, MX1, B2M, BCL2, TLR8, PGLYRP1, MX2, RNASE3, ABCE1, ADAR, CFL1, JAK2, LTF, AZU1, BCL3, CD93, CD1D, IFITM2, MRPS10, FGR, HIST2H2BE, APOBEC3G, GMIP, TNFRSF8, IVNS1ABP, ZC3HAV1, OAS2",1.8053776083384
"RESPONSE TO OTHER ORGANISM%GOBP%GO:0051707",3.23352367507143e-07,8.86731684740743e-06,0.674962860011025,-0.394179585565367,-1.8053776083384,274,"DEFA1, LGALS9, DEFA3, IFITM3, CXCR4, DEFA1B, IGLL1, IRF1, STAP1, DEFA4, ZNF189, IFNAR2, TRIM22, TBK1, BANF1, ELANE, EXOSC5, ATG7, ISG20, PTPRC, IFIH1, HNRNPA0, SNRPB, NPC2, MDH1, HLA-E, IFITM1, TNFRSF1B, NOD2, TRIM5, HLA-B, NFKB1, STMN1, IFI44, IFIT3, TNIP2, SNRPB2, ENO1, ALPK1, IFIT2, TRIM56, MAPKAPK3, SPN, MTSS1, TNFRSF25, ANKRD17, SLPI, SLC11A1, SLC35B3, TLR7, HIST1H2BK, SYK, HMGA1, CFP, IFIT1, MYD88, EEF1G, LSM4, FCGR3B, ZCCHC17, HMGB2, CCL5, LYN, MX1, B2M, BCL2, TLR8, PGLYRP1, MX2, RNASE3, ABCE1, ADAR, CFL1, JAK2, LTF, AZU1, BCL3, CD93, CD1D, IFITM2, MRPS10, FGR, HIST2H2BE, APOBEC3G, GMIP, TNFRSF8, IVNS1ABP, ZC3HAV1, OAS2",1.8053776083384
"DEFENSE RESPONSE TO BACTERIUM%GOBP%GO:0042742",0.000711298717157677,0.00363316825167218,0.477270815362862,-0.499077212174209,-1.80266022618387,55,"DEFA1, DEFA3, DEFA1B, IGLL1, DEFA4, ELANE, HLA-E, NOD2, SPN, ANKRD17, SLPI, SLC11A1, HIST1H2BK, SYK, CFP, MYD88, HMGB2, B2M, PGLYRP1, RNASE3, LTF, AZU1, FGR, HIST2H2BE",1.80266022618387
"NON-CANONICAL WNT SIGNALING PATHWAY%GOBP%GO:0035567",0.000203720027417638,0.00139665749566131,0.518848077743792,-0.464900951195892,-1.79763634571326,81,"PSMB2, PSMC1, PSME2, PPP3R1, PSMD7, PSMB8, RAC1, GNG2, CALM2, PSMA5, PFN1, PSMB1, PSMB9, PSMA4, PSMC6, CALM3, PSMC2, TNRC6B, DAAM1, UBC, LEF1, AP2B1, PSMD6, PSMA1, PSMD1, TNRC6A, PSMC4, PSMB4, RHOA, PSMB10, ARRB2, PSME3, PSMB3, PSMD12, GNB1, PSMA3",1.79763634571326
"DEFENSE RESPONSE TO OTHER ORGANISM%GOBP%GO:0098542",1.70150226430491e-05,0.000189557986632719,0.575610261071129,-0.426052868482504,-1.79650586146229,144,"DEFA1, DEFA3, DEFA1B, IGLL1, IRF1, DEFA4, ZNF189, ELANE, EXOSC5, ATG7, ISG20, PTPRC, IFIH1, SNRPB, MDH1, HLA-E, NOD2, TRIM5, IFIT3, SNRPB2, ALPK1, IFIT2, TRIM56, SPN, MTSS1, ANKRD17, SLPI, SLC11A1, SLC35B3, TLR7, HIST1H2BK, SYK, CFP, MYD88, LSM4, FCGR3B, ZCCHC17, HMGB2, B2M, BCL2, TLR8, PGLYRP1, MX2, RNASE3, LTF, AZU1, CD93, MRPS10, FGR, HIST2H2BE, APOBEC3G, GMIP",1.79650586146229
"NEGATIVE REGULATION OF UBIQUITIN-PROTEIN LIGASE ACTIVITY INVOLVED IN MITOTIC CELL CYCLE%GOBP%GO:0051436",0.000622435579400597,0.00329960273689685,0.477270815362862,-0.491058529446624,-1.79621233192358,58,"PSMB2, CDK2, PSMC1, PSME2, PSMD7, PSMB8, PSMA5, PSMB1, PSMB9, PSMA4, PSMC6, ANAPC5, PSMC2, UBC, PSMD6, PSMA1, PSMD1, MAD2L1, PSMC4, PSMB4, PSMB10, PSME3, PSMB3, PSMD12, PSMA3, CDC23, ANAPC10, RPS27A, BUB3",1.79621233192358
"CYCLIN E ASSOCIATED EVENTS DURING G1 S TRANSITION%REACTOME DATABASE ID RELEASE 56%69202",0.00083978974235109,0.00417261384178625,0.477270815362862,-0.493086371197708,-1.79421172643546,57,"PSMB2, CDK2, PSMC1, PSME2, PSMD7, PSMB8, PSMA5, PSMB1, PSMB9, PSMA4, PSMC6, PSMC2, UBC, PSMD6, MYC, PSMA1, PSMD1, CCNA2, PSMC4, PSMB4, CDK7, PSMB10, WEE1, PSME3, PSMB3, PSMD12, PSMA3",1.79421172643546
"B CELL ACTIVATION%REACTOME DATABASE ID RELEASE 56%983705",4.51141295844514e-05,0.000426044693956475,0.557332238758646,-0.427085624946434,-1.79390130337789,138,"PSMB2, PSMC1, PLCG2, FBXW11, PSME2, PPP2R5C, PPP2CB, PSMD7, PSMB8, KRAS, CD19, CD79A, PPP2R5A, SH3KBP1, NFKB1, CALM2, PSMA5, PSMB1, CD22, PSMB9, CD86, CD79B, PSMA4, PSMC6, AHCYL1, CALM3, PSMC2, TNRC6B, STIM1, MAPK3, SYK, BLK, UBC, CBLB, AKT1, PSMD6, LYN, PSMA1, PSMD1, TNRC6A, PPP2CA, PSMC4, TRAT1, ITPR3, PSMB4, PTEN, CBL, PSMB10, TSC2, CREB1, PSME3, PSMB3, PSMD12, PSMA3, PPP2R1A, EGFR",1.79390130337789
"REGULATION OF CELL-CELL ADHESION%GOBP%GO:0022407",3.30790030409563e-05,0.000332187734763406,0.557332238758646,-0.423901120276253,-1.79304952089213,147,"HLA-DQA1, HLA-DPA1, LGALS9, HLA-DRB4, HLA-DRA, HLA-DQB1, SRC, IRF1, KIAA0922, RDX, CD300A, PTPRC, RAC1, HLA-E, HLA-DRB3, PAK1, NOD2, CD44, HLA-DPB1, CD3G, MYB, CD86, SPINT2, CCR7, CD2, IL1RN, SIT1, HSPD1, GTPBP4, ADAM8, FXYD5, SYK, LEP, LEF1, AKT1, RIPK3, TNFAIP8L2, CCL5, CD46, LYN, SERPINE2, GRB2, SIRPG",1.79304952089213
"ASSEMBLY OF THE PRE-REPLICATIVE COMPLEX%REACTOME DATABASE ID RELEASE 56%68867",0.000844889680057676,0.00418337737417446,0.477270815362862,-0.504047724418568,-1.79172411330836,51,"PSMB2, PSMC1, PSME2, PSMD7, PSMB8, MCM6, PSMA5, PSMB1, PSMB9, PSMA4, PSMC6, PSMC2, UBC, PSMD6, PSMA1, PSMD1, PSMC4, PSMB4, PSMB10, PSME3, PSMB3, PSMD12, PSMA3",1.79172411330836
"REGULATION OF UBIQUITIN PROTEIN LIGASE ACTIVITY%GOBP%GO:1904666",0.000589929915143092,0.00316255661275958,0.477270815362862,-0.48159243472879,-1.79084946823812,65,"PSMB2, CDK2, PSMC1, PSME2, PSMD7, PSMB8, PSMA5, PSMB1, PSMB9, PSMA4, PSMC6, ANAPC5, PSMC2, UBC, PSMD6, PSMA1, PSMD1, MAD2L1, PSMC4, PSMB4, PTEN, PSMB10, PSME3, MAD2L2, PSMB3, PSMD12, PSMA3, CDC23, ANAPC10, RPS27A, BUB3",1.79084946823812
"APC C:CDC20 MEDIATED DEGRADATION OF SECURIN%REACTOME DATABASE ID RELEASE 56%174154",0.000867323562564346,0.00426483931109226,0.477270815362862,-0.495185663385316,-1.78860400392233,55,"PSMB2, PSMC1, PSME2, PSMD7, PSMB8, PSMA5, PSMB1, PSMB9, PSMA4, PSMC6, ANAPC5, PSMC2, UBC, PSMD6, PSMA1, PSMD1, PSMC4, PSMB4, PSMB10, PSME3, PSMB3, PSMD12, PSMA3, CDC23, ANAPC10",1.78860400392233
"RESPONSE TO BIOTIC STIMULUS%GOBP%GO:0009607",4.91053230859337e-07,1.22849457404459e-05,0.659444398037935,-0.389641312198078,-1.78832841906456,280,"DEFA1, LGALS9, DEFA3, IFITM3, CXCR4, DEFA1B, IGLL1, IRF1, STAP1, DEFA4, ZNF189, IFNAR2, TRIM22, TBK1, BANF1, ELANE, EXOSC5, ATG7, ISG20, TXNIP, PTPRC, IFIH1, HNRNPA0, SNRPB, NPC2, MDH1, HLA-E, IFITM1, TNFRSF1B, NOD2, TRIM5, HLA-B, NFKB1, STMN1, IFI44, IFIT3, TNIP2, SNRPB2, ENO1, ALPK1, IFIT2, TRIM56, MAPKAPK3, SPN, MTSS1, TNFRSF25, ANKRD17, SLPI, SLC11A1, SLC35B3, TLR7, HIST1H2BK, SYK, HMGA1, CFP, IFIT1, MYD88, EEF1G, LSM4, FCGR3B, ZCCHC17, HMGB2, CCL5, LYN, MX1, B2M, BCL2, TLR8, PGLYRP1, MX2, RNASE3, ABCE1, ADAR, CFL1, JAK2, LTF, AZU1, BCL3, CD93, CD1D, IFITM2, MRPS10, FGR, HIST2H2BE, APOBEC3G, GMIP, TNFRSF8, IVNS1ABP, ZC3HAV1, OAS2",1.78832841906456
"SCF(SKP2)-MEDIATED DEGRADATION OF P27 P21%REACTOME DATABASE ID RELEASE 56%187577",0.00164107456491695,0.00726761593034649,0.45505986738723,-0.500766928178501,-1.78752885047466,52,"PSMB2, CDK2, PSMC1, PSME2, PSMD7, PSMB8, PSMA5, PSMB1, PSMB9, PSMA4, PSMC6, PSMC2, UBC, PSMD6, PSMA1, PSMD1, CCNA2, PSMC4, PSMB4, PSMB10, PSME3, PSMB3, PSMD12, PSMA3",1.78752885047466
"APC C:CDH1 MEDIATED DEGRADATION OF CDC20 AND OTHER APC C:CDH1 TARGETED PROTEINS IN LATE MITOSIS EARLY G1%REACTOME%R-HSA-174178.1",0.000704214068580409,0.00361226353163908,0.477270815362862,-0.488143694335543,-1.78555033858045,58,"PSMB2, PSMC1, PSME2, PSMD7, PSMB8, PSMA5, PSMB1, PSMB9, PSMA4, PSMC6, ANAPC5, PSMC2, UBC, PSMD6, PSMA1, PSMD1, PSMC4, PSMB4, PSMB10, PSME3, PSMB3, PSMD12, PSMA3, CDC23, ANAPC10, SKP2, RPS27A",1.78555033858045
"AUTODEGRADATION OF CDH1 BY CDH1:APC C%REACTOME%R-HSA-174084.1",0.00164107456491695,0.00726761593034649,0.45505986738723,-0.500168186843916,-1.78539159390015,52,"PSMB2, PSMC1, PSME2, PSMD7, PSMB8, PSMA5, PSMB1, PSMB9, PSMA4, PSMC6, ANAPC5, PSMC2, UBC, PSMD6, PSMA1, PSMD1, PSMC4, PSMB4, PSMB10, PSME3, PSMB3, PSMD12, PSMA3, CDC23, ANAPC10",1.78539159390015
"SYNTHESIS OF DNA%REACTOME DATABASE ID RELEASE 56%69239",0.000328547502320487,0.00203699451438702,0.49849310876659,-0.477193812579963,-1.78536231490389,67,"PSMB2, CDK2, PSMC1, PSME2, PSMD7, PSMB8, MCM6, PSMA5, PSMB1, PSMB9, PSMA4, PSMC6, PSMC2, UBC, PSMD6, PSMA1, PSMD1, CCNA2, PSMC4, PSMB4, PSMB10, RFC4, PSME3, PSMB3, PSMD12, PSMA3",1.78536231490389
"ANDROGENRECEPTOR%IOB%ANDROGENRECEPTOR",0.000210704639311539,0.00141728686631252,0.518848077743792,-0.461120600393945,-1.78502489452094,83,"XRCC5, TMF1, SRC, LPXN, SIN3A, PELP1, XRCC6, SF1, NONO, PRMT1, NRIP1, RAN, HDAC1, TGIF1, PPP1CA, PIAS1, CCND3, CDC37, AKT1, HSPA8, CASP1, NCOR2, ZMIZ1, EP300, CEBPA, CDC25B, PTEN, HSP90AA1, CDK7, NCOA6, RUNX1, STAT3, NCOA1, EGFR, GAPDH",1.78502489452094
"REGULATION OF UBIQUITIN-PROTEIN LIGASE ACTIVITY INVOLVED IN MITOTIC CELL CYCLE%GOBP%GO:0051439",0.00055503058639516,0.00301939468621814,0.477270815362862,-0.48863423376126,-1.78437991912949,59,"PSMB2, CDK2, PSMC1, PSME2, PSMD7, PSMB8, PSMA5, PSMB1, PSMB9, PSMA4, PSMC6, ANAPC5, PSMC2, UBC, PSMD6, PSMA1, PSMD1, MAD2L1, PSMC4, PSMB4, PSMB10, PSME3, PSMB3, PSMD12, PSMA3, CDC23, ANAPC10, RPS27A, BUB3",1.78437991912949
"POSITIVE REGULATION OF UBIQUITIN PROTEIN LIGASE ACTIVITY%GOBP%GO:1904668",0.000453450556543014,0.0025558122277879,0.49849310876659,-0.483411701178799,-1.78366491378519,62,"PSMB2, PSMC1, PSME2, PSMD7, PSMB8, PSMA5, PSMB1, PSMB9, PSMA4, PSMC6, ANAPC5, PSMC2, UBC, PSMD6, PSMA1, PSMD1, MAD2L1, PSMC4, PSMB4, PTEN, PSMB10, PSME3, PSMB3, PSMD12, PSMA3, CDC23, ANAPC10, RPS27A, BUB3",1.78366491378519
"POSITIVE REGULATION OF CATABOLIC PROCESS%GOBP%GO:0009896",1.84599126971341e-06,3.60600486385113e-05,0.643551836150722,-0.402456675710655,-1.78365037417406,211,"PSMB2, EDEM1, PSMC1, NFE2L2, BAX, POLR2G, CSNK1A1, TRIM22, PSME2, RAB3GAP2, PTPN1, ATG7, RDX, PSMD7, PSMB8, LRSAM1, RNF114, RNF144B, TP53INP1, TRIM13, CTSC, TNFRSF1B, GBA, CD81, DDRGK1, PSMA5, PSMB1, PSMB9, PIAS1, PSMA4, TOB1, RALB, PSMC6, ANAPC5, PSMC2, TNRC6B, ADAM8, MSN, UBC, SUPT5H, CNOT1, PSMD6, OSBPL7, PSMA1, PSMD1, MAD2L1, SPTLC1, TMEM59, PSMC4, HERPUD1, CNOT7, CEBPA, CDK5RAP3, EDEM2, PSMB4, UBQLN2, PTEN, SEC22B, PSMB10, SCOC, PSME3, FBXW7, PTK2, ANKIB1, PTTG1IP, TIPARP, ZC3HAV1, PSMB3, PSMD12, PSMA3, ATPIF1, CDC23, WAC, PIP4K2A, ANAPC10",1.78365037417406
"C-TYPE LECTIN RECEPTORS (CLRS)%REACTOME%R-HSA-5621481.1",0.000125597234105826,0.000946670803174668,0.518848077743792,-0.445054313580285,-1.78238251880247,100,"PSMB2, PSMC1, PLCG2, FBXW11, PSME2, PPP3R1, PSMD7, PSMB8, KRAS, PAK1, NFKB1, CALM2, PSMA5, PSMB1, PSMB9, PSMA4, PSMC6, AHCYL1, CALM3, PSMC2, SYK, UBC, PSMD6, LYN, RAF1, PSMA1, PSMD1, PSMC4, EP300, ITPR3, PSMB4, PSMB10, PSME3, PSMB3, PSMD12, PSMA3",1.78238251880247
"CLEC7A (DECTIN-1) SIGNALING%REACTOME%R-HSA-5607764.1",0.000247202696396593,0.00162447486203476,0.49849310876659,-0.457926427687805,-1.77944196465518,84,"PSMB2, PSMC1, PLCG2, FBXW11, PSME2, PPP3R1, PSMD7, PSMB8, NFKB1, CALM2, PSMA5, PSMB1, PSMB9, PSMA4, PSMC6, AHCYL1, CALM3, PSMC2, SYK, UBC, PSMD6, PSMA1, PSMD1, PSMC4, ITPR3, PSMB4, PSMB10, PSME3, PSMB3, PSMD12, PSMA3",1.77944196465518
"RIBONUCLEOPROTEIN COMPLEX ASSEMBLY%GOBP%GO:0022618",0.000305874746141431,0.00192148629073868,0.49849310876659,-0.443234739916351,-1.77523726227884,98,"EIF4B, CDC40, EIF2S3, RPF2, SNRPB, ISY1, EIF2A, PRPF31, CDC123, RBM22, PRPF3, CLP1, SF1, PRPF19, SNRPC, SNRPF, DYNC1H1, EIF4H, RBM5, LSM4, TSR1, SF3B1, SF3A2, BRIX1, MRPL20, CLNS1A, ADAR, RPL6, SLU7, MRPS11, RPS19, PSIP1, SNUPN, MCTS1",1.77523726227884
"MAPK6 MAPK4 SIGNALING%REACTOME%R-HSA-5687128.2",0.000398450157057602,0.00232864722936123,0.49849310876659,-0.474332953983916,-1.77465876219428,67,"PSMB2, PSMC1, PSME2, PSMD7, PSMB8, RAC1, PAK1, PSMA5, PSMB1, CDC42EP2, PSMB9, PSMA4, PSMC6, PSMC2, TNRC6B, CCND3, UBC, PSMD6, CDC14A, MYC, PSMA1, PSMD1, TNRC6A, PSMC4, PSMB4, PSMB10, PSME3, PSMB3, PSMD12, PSMA3",1.77465876219428
"DECTIN-1 MEDIATED NONCANONICAL NF-KB SIGNALING%REACTOME%R-HSA-5607761.1",0.00173275377969992,0.00753325271296369,0.45505986738723,-0.497084998975556,-1.77438590052066,52,"PSMB2, PSMC1, FBXW11, PSME2, PSMD7, PSMB8, PSMA5, PSMB1, PSMB9, PSMA4, PSMC6, PSMC2, UBC, PSMD6, PSMA1, PSMD1, PSMC4, PSMB4, PSMB10, PSME3, PSMB3, PSMD12, PSMA3",1.77438590052066
"NIK-->NONCANONICAL NF-KB SIGNALING%REACTOME DATABASE ID RELEASE 56%5676590",0.00173275377969992,0.00753325271296369,0.45505986738723,-0.497084998975556,-1.77438590052066,52,"PSMB2, PSMC1, FBXW11, PSME2, PSMD7, PSMB8, PSMA5, PSMB1, PSMB9, PSMA4, PSMC6, PSMC2, UBC, PSMD6, PSMA1, PSMD1, PSMC4, PSMB4, PSMB10, PSME3, PSMB3, PSMD12, PSMA3",1.77438590052066
"POSITIVE REGULATION OF UBIQUITIN-PROTEIN LIGASE ACTIVITY INVOLVED IN REGULATION OF MITOTIC CELL CYCLE TRANSITION%GOBP%GO:0051437",0.00115992717979793,0.00540541228232631,0.45505986738723,-0.48237277043243,-1.76933631131687,60,"PSMB2, PSMC1, PSME2, PSMD7, PSMB8, PSMA5, PSMB1, PSMB9, PSMA4, PSMC6, ANAPC5, PSMC2, UBC, PSMD6, PSMA1, PSMD1, MAD2L1, PSMC4, PSMB4, PSMB10, PSME3, PSMB3, PSMD12, PSMA3, CDC23, ANAPC10, RPS27A, BUB3",1.76933631131687
"REGULATION OF DEFENSE RESPONSE%GOBP%GO:0031347",5.61627084165524e-08,2.00220055505009e-06,0.719512826338911,-0.377094674560387,-1.76900972144048,364,"LGALS9, PSMB2, CD8B, PUM2, SRC, PSMC1, PLCG2, IRF1, FBXW11, ZNF189, IFNAR2, TBK1, PSME2, ELANE, PTPN1, JAK1, GBP5, PSMD7, CNPY3, IFIH1, PSMB8, RAC1, SNRPB, LRSAM1, SIN3A, KRAS, PUM1, RIPK2, MDH1, HLA-E, PAK1, GBA, NOD2, HERC5, CYBA, TNFAIP6, TRIM5, HLA-B, NFKB1, VAMP2, PSMA5, PSMB1, IRAK4, PSMB9, RNF216, TNIP2, CCR7, SNRPB2, PIAS1, ALPK1, LAMP1, PSMA4, MAPKAPK3, MTSS1, HSPD1, PSMC6, ATP6V1H, ANKRD17, SLC35B3, PSMC2, TLR7, ADAM8, SYK, CFP, TRAF3IP2, LEP, IFIT1, CDC37, MYD88, TXK, UBC, LSM4, AP2B1, FCGR3B, ZCCHC17, PSMD6, TNFAIP8L2, DOCK2, CCL5, CD46, LYN, PVRL2, PACS1, B2M, CASP1, TLR8, RAF1, PSMA1, PSMD1, FFAR2, ITGB2, PSMC4, EP300, PARP9, CR1, BIRC3, PSMB4, ITGAM, JAK2, LTF, STAT1, PSMB10, ARRB2, CD93, CD1D, MRPS10, SLAMF6, FGR, APOBEC3G, PSME3, GMIP, CASP5, ZC3HAV1, C3AR1, PSMB3, PSMD12, SLC35C1, PSMA3, RPS19, TYK2, PNPO",1.76900972144048
"HEDGEHOG 'ON' STATE%REACTOME DATABASE ID RELEASE 56%5632684",0.000852397853916396,0.00420594927226568,0.477270815362862,-0.491734730878243,-1.76219897873898,54,"PSMB2, PSMC1, CSNK1A1, PSME2, PSMD7, PSMB8, PSMA5, PSMB1, PSMB9, SPOPL, PSMA4, PSMC6, PSMC2, UBC, PSMD6, SPOP, PSMA1, PSMD1, PSMC4, PSMB4, PSMB10, ARRB2, PSME3, PSMB3, PSMD12, PSMA3",1.76219897873898
"G1 S TRANSITION%REACTOME DATABASE ID RELEASE 56%69206",0.000445885276620856,0.00253319683052327,0.49849310876659,-0.462005709479901,-1.76191884079795,77,"PSMB2, CDK2, PSMC1, PSME2, PPP2CB, PSMD7, PSMB8, MCM6, PSMA5, PSMB1, PSMB9, PSMA4, PSMC6, PSMC2, UBC, PSMD6, MYC, PSMA1, PSMD1, CCNA2, TK2, PPP2CA, PSMC4, PSMB4, CDK7, PSMB10, WEE1, PSME3, PSMB3, PSMD12, PSMA3, PPP2R1A",1.76191884079795
"TUMOR NECROSIS FACTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0033209",0.000559430929032741,0.00302177463939655,0.477270815362862,-0.464049683359493,-1.7613325975751,76,"PSMB2, PSMC1, PSME2, PSMD7, PSMB8, TNFRSF1B, PSMA5, PSMB1, PSMB9, PSMA4, PSMC6, TNFRSF25, PSMC2, UBC, PSMD6, PSMA1, PSMD1, LTB, PSMC4, BIRC3, PSMB4, JAK2, STAT1, PSMB10, PSME3, TNFSF13B, PSMB3, PSMD12, PSMA3, PYCARD, RPS27A, PTK2B, AIM2, TRADD, COMMD7, TNFRSF14, TNFSF12, PSMB5, PSMA2, IKBKB",1.7613325975751
"COENZYME METABOLIC PROCESS%GOBP%GO:0006732",0.000121916004242477,0.000938589209261866,0.538434096309916,-0.431602670035738,-1.76055430077807,115,"SCD, HSD17B4, COASY, TECR, PGAM1, ACOT9, MCEE, ACSS1, AGK, NDUFA9, VNN2, PGM1, DCAKD, PDHB, AHCY, GGH, TPI1, SUCLG1, ENO1, AHCYL1, ALDOA, FASN, HAAO, SLC25A16, LDHA, SLC19A1, PGM2, NNT, ALDOB, PANK2, TPK1, FAR2, AASDHPPT, COQ9, GPI, GAPDH, PNPO, ATPIF1, TKT, PPT1, VCP, PPCS, MTHFD2, HK2",1.76055430077807
"POSITIVE REGULATION OF PROTEOLYSIS INVOLVED IN CELLULAR PROTEIN CATABOLIC PROCESS%GOBP%GO:1903052",0.000186633655905854,0.00130460584961641,0.518848077743792,-0.431234631587312,-1.75715063306215,114,"PSMB2, PSMC1, NFE2L2, CSNK1A1, PSME2, PSMD7, PSMB8, RNF114, RNF144B, CTSC, GBA, DDRGK1, PSMA5, PSMB1, PSMB9, PIAS1, PSMA4, PSMC6, ANAPC5, PSMC2, UBC, PSMD6, OSBPL7, PSMA1, PSMD1, MAD2L1, PSMC4, HERPUD1, CEBPA, CDK5RAP3, PSMB4, UBQLN2, PTEN, PSMB10, PSME3, FBXW7, PTK2, ANKIB1, PSMB3, PSMD12, PSMA3, ATPIF1, CDC23, ANAPC10, VCP",1.75715063306215
"CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007166",2.76717375742242e-12,3.58726343462215e-10,0.898671232061694,-0.352839674661681,-1.75661258881137,756,"CD37, HLA-DQA1, HLA-DPA1, PSMB2, HLA-DRB4, IFITM3, CD8B, HLA-DRA, HLA-DQB1, SRC, PSMC1, PLCG2, IGLL1, IRF1, STAP1, BAX, FBXW11, ARHGEF7, POLR2G, CSNK1A1, IFNAR2, TRIM22, ADIPOR2, PSME2, WAS, IGSF6, ACTG1, GBP2, NCF1, NUP62, LY6E, PTPN1, GNAI2, ANKS1A, PPP3R1, FNTA, JAK1, ISG20, PSMD7, ZNF304, VEGFB, RBCK1, SOCS4, PTPRC, PSMB8, RAC1, RBPJ, KRAS, HNRNPH1, USP34, RHOQ, PLXNC1, RIPK2, CD19, PLEK, POLR2B, CD79A, CYFIP2, CLEC2D, MAP2K4, HLA-E, CYBB, INPP5D, HLA-DRB3, GNG2, PAK1, ITGB1, IFITM1, TNFRSF1B, CD81, CAMK2G, CD44, CYBA, TRIM5, HLA-DPB1, HLA-B, TSPAN18, NFKB1, EPS15, PRMT1, TSPAN3, MYL12A, SDCBP, CD3G, CALM2, IFI35, PSMA5, PFN1, PSMB1, ATP6V0D1, PSMB9, IFIT3, KIAA0141, CD79B, SEPT2, PPP1CA, ADAM10, TNIP2, XAF1, GPBAR1, ATP6V1B2, CD2, KLRC1, SEMA4D, MIF, NCSTN, PILRA, IFIT2, MNDA, IL2RB, ATP6AP1, PSMA4, MAPKAPK3, MTSS1, PSMC6, DDX47, HLA-F, TNFRSF25, KLRD1, ATP6V1H, CCM2, CALM3, PDCD6, CLEC1B, PSMC2, NAMPT, EVL, TNRC6B, HNRNPM, DAAM1, MAPK3, SYK, BLK, IL13RA1, LEP, IFIT1, CDC37, MYD88, TXK, UBC, LEF1, AKT1, RCC2, AP2B1, IFI30, MCL1, PSMD6, FES, BRD8, MOAP1, IRF9, ABI1, CCL5, LYN, MX1, B2M, BCL2, MYC, SKAP1, RAF1, PSMA1, PSMD1, NEDD8, FFAR2, ABCA7, CPNE3, KLRG1, POLR2A, LTB, ARHGEF18, TNRC6A, ARPC4, MX2, ITGB2, GRB2, FYB, PSMC4, TRAT1, EP300, ITSN1, MYH9, MPZL1, MLLT11, MYO9B, CEBPA, ATP6V1C1, NCF2, BIRC3, FGFRL1, PSMB4, ADAR, PTEN, TRIM38, HSP90AA1, JAK2, STAT1, CBL, REPS2, RHOA, PSMB10, CSF1R, ARRB2, CDA, ARPC1B, IFITM2, MT2A, TSC2, CD53, FCGR1B, PHIP, FGR, CSNK1G2, STAT3, ATP6V0E2, PSME3, BMPR2, PTK2, FRS3, CIB1, IL7R, ZYX, TNFSF13B, OAS2, WASL, CRK, SULF2, PSMB3, PSMD12, GNB1, FRAT1, PSMA3",1.75661258881137
"SINGLE-ORGANISM CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0044724",0.00213780212651095,0.00873497373181836,0.431707695803346,-0.496617284847434,-1.75412424892719,50,"PHKB, PGAM1, AKR1A1, ABHD10, PGM1, GAA, CALM2, MANBA, TPI1, ENO1, MAN2B1, CALM3, ALDOA, NUDT5, LDHA, PGM2, MAN2B2, ALDOB",1.75412424892719
"TNFR2 NON-CANONICAL NF-KB PATHWAY%REACTOME DATABASE ID RELEASE 56%5668541",0.0015187989519913,0.00683219970201764,0.45505986738723,-0.464811679630396,-1.75385552125146,69,"PSMB2, PSMC1, FBXW11, PSME2, PSMD7, PSMB8, TNFRSF1B, PSMA5, PSMB1, PSMB9, PSMA4, PSMC6, TNFRSF25, PSMC2, UBC, PSMD6, PSMA1, PSMD1, LTB, PSMC4, BIRC3, PSMB4, PSMB10, PSME3, TNFSF13B, PSMB3, PSMD12, PSMA3",1.75385552125146
