"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","magNES"
"RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 56%611105",0.000283108528948212,0.00545557786865068,0.49849310876659,-0.497863883757733,-1.81552987403473,67,"UQCRB, COX8A, COX6B1, NDUFA12, ETFA, COX5B, NDUFA11, NDUFB3, NDUFA1, SDHB, NDUFA3, UQCRC1, UQCRQ, COX7C, COX6C, NDUFB6, ETFDH, NDUFA7, NDUFAF3, UQCRH, NDUFC1, NDUFS5, COX6A1, NDUFS4, ETFB, NDUFV2, UQCRFS1",1.81552987403473
"APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME%R-HSA-176409.1",0.00114364597023018,0.0141812100308543,0.45505986738723,-0.512496825809147,-1.81461476560319,58,"PSMC1, MAD2L1, PSMC6, CCNA2, PSMD6, PSMB1, UBC, PTTG1, PSMB2, PSMD7, PSMA6, PSMB4, PSMB9, ANAPC10, PSMA1, PSMC4, UBE2C, UBB",1.81461476560319
"INFLUENZA VIRAL RNA TRANSCRIPTION AND REPLICATION%REACTOME%R-HSA-168273.1",0.000163876800878311,0.00376916642020115,0.518848077743792,-0.460222707874495,-1.80451238463511,106,"RPLP0, RAE1, RPS2, RPS25, RPL35A, RPL27, RPL30, RPL26L1, RPL8, NUP37, NUP214, RPL27A, RPS24, RPS9, RPL12, RPS14, POLR2F, RPS4X, RPL24, RPL19, RPS3, RPS7, RPL22, POLR2G, RPS8",1.80451238463511
"ACTIVATION OF APC C AND APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME%R-HSA-176814.1",0.000701401178036152,0.0102061028559138,0.477270815362862,-0.509616870548379,-1.80377418366048,59,"PSMC1, MAD2L1, PSMC6, CCNA2, PSMD6, PSMB1, UBC, PTTG1, PSMB2, PSMD7, PSMA6, PSMB4, PSMB9, ANAPC10, PSMA1, PSMC4, UBE2C, UBB",1.80377418366048
"INFECTIOUS DISEASE%REACTOME%R-HSA-5663205.1",8.06153184309289e-07,8.21124600589319e-05,0.659444398037935,-0.408245376970895,-1.79974536573045,259,"PSMC1, BANF1, RPLP0, RAE1, RPS2, CXCR4, RPS25, RPL35A, GTF2A2, RPL27, PSMC6, GTF2B, RPL30, RPL26L1, RAC1, CHMP5, RPL8, NUP37, CALM3, RAN, NUP214, RPL27A, RPS24, LIG1, RPS9, PSMD6, RPL12, PSMB1, UBC, RPS14, POLR2F, RPS4X, GTF2H5, GTF2E2, RPL24, PSMB2, CD8B, RPL19, PSMD7, PSMA6, PSMB4, RPS3, HMGA1, AP2A1, PSMB9, PSMA1, GTF2H3, RPS7, RANBP1, CLTA, RPL22, LTF, CHMP2A, PSMC4, UBB, POLR2G, RPS8, FEN1, VAMP1, TCEB1",1.79974536573045
"GLUCOSE METABOLISM%REACTOME DATABASE ID RELEASE 56%70326",0.00131638913740582,0.0150942579854828,0.45505986738723,-0.518535909810617,-1.79828614950892,52,"ALDOA, TPI1, PGM1, PGAM1, CALM3, UBC, GAA, PGM2, MDH1, PPP2CB, SLC25A11, ALDOB, PHKB, UBB",1.79828614950892
"REGULATION OF ESTABLISHMENT OF PLANAR POLARITY%GOBP%GO:0090175",0.00121925725898126,0.0146260146271585,0.45505986738723,-0.500552686835891,-1.78744054329044,62,"PSMC1, ARRB2, PSMC6, RAC1, PSMD6, PSMB1, UBC, PFN1, PSMB2, PSMD7, PSMA6, PSMB4, AP2A1, PSMB9, PSMA1, MLLT3, PSMC4, UBB",1.78744054329044
"ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0042590",0.00199464898129594,0.0187350669123095,0.431707695803346,-0.503076056875863,-1.78125833186786,58,"CYBA, PSMC1, NCF1, PSMC6, NCF4, HLA-C, PSMD6, LNPEP, PSMB1, PSMB2, PSMD7, PSMA6, PSMB4, PSMB9, PSMA1, PSMC4, FCER1G",1.78125833186786
"RNA POLYMERASE I PROMOTER CLEARANCE%REACTOME DATABASE ID RELEASE 56%73854",0.00253458835332324,0.0213865265789286,0.431707695803346,-0.504886306953579,-1.77021171864068,53,"HIST1H2AC, HIST1H2BD, MAPK3, HIST1H2BK, H2AFZ, HIST2H2AA4, HIST2H2BE, POLR2F, GTF2H5, HIST2H2AA3, HIST2H4A, GTF2H3, HIST1H3H, H3F3A, MTA2, POLR2H, CDK7, HIST1H2BC",1.77021171864068
"ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I, TAP-DEPENDENT%GOBP%GO:0002479",0.00213059042021557,0.0189888871201713,0.431707695803346,-0.505850743238256,-1.76618621728277,55,"CYBA, PSMC1, NCF1, PSMC6, NCF4, HLA-C, PSMD6, PSMB1, PSMB2, PSMD7, PSMA6, PSMB4, PSMB9, PSMA1, PSMC4",1.76618621728277
"REGULATION OF ENDOCYTOSIS%GOBP%GO:0030100",0.00080017654493355,0.0111867818928945,0.477270815362862,-0.471382358143521,-1.76572653284549,80,"CYBA, ARRB2, RAB5C, FLOT1, RAC1, SDCBP, VEGFA, C4A, NR1H2, RAB5A, AZU1, ABCA7, ATAD1, IL1B, SNX3, CD300A, FCER1G, APOC1, PYCARD, MERTK, AAK1, TFR2, RAB5B, RAB4B, B2M",1.76572653284549
"WNT SIGNALING PATHWAY, PLANAR CELL POLARITY PATHWAY%GOBP%GO:0060071",0.001411195541602,0.0158453924592476,0.45505986738723,-0.496021879737145,-1.76498056636504,60,"PSMC1, ARRB2, PSMC6, RAC1, PSMD6, PSMB1, UBC, PFN1, PSMB2, PSMD7, PSMA6, PSMB4, AP2A1, PSMB9, PSMA1, PSMC4, UBB",1.76498056636504
"RNA POLYMERASE I TRANSCRIPTION%REACTOME%R-HSA-73864.1",0.00122054399763805,0.0146260146271585,0.45505986738723,-0.504511639927675,-1.76431678431326,54,"HIST1H2AC, HIST1H2BD, MAPK3, HIST1H2BK, H2AFZ, HIST2H2AA4, HIST2H2BE, POLR2F, GTF2H5, HIST2H2AA3, HIST2H4A, GTF2H3, HIST1H3H, H3F3A, MTA2, POLR2H, CDK7, HIST1H2BC",1.76431678431326
"APC:CDC20 MEDIATED DEGRADATION OF CELL CYCLE PROTEINS PRIOR TO SATISFATION OF THE CELL CYCLE CHECKPOINT%REACTOME%R-HSA-179419.1",0.00157575391269097,0.0165331998687025,0.45505986738723,-0.500281277784785,-1.76126941611095,57,"PSMC1, MAD2L1, PSMC6, CCNA2, PSMD6, PSMB1, UBC, PSMB2, PSMD7, PSMA6, PSMB4, PSMB9, ANAPC10, PSMA1, PSMC4, UBE2C, UBB",1.76126941611095
"CDC20:PHOSPHO-APC C MEDIATED DEGRADATION OF CYCLIN A%REACTOME%R-HSA-174184.1",0.00157575391269097,0.0165331998687025,0.45505986738723,-0.500281277784785,-1.76126941611095,57,"PSMC1, MAD2L1, PSMC6, CCNA2, PSMD6, PSMB1, UBC, PSMB2, PSMD7, PSMA6, PSMB4, PSMB9, ANAPC10, PSMA1, PSMC4, UBE2C, UBB",1.76126941611095
"THE CITRIC ACID (TCA) CYCLE AND RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 56%1428517",0.000288543036172413,0.00548616492775815,0.49849310876659,-0.445253033453383,-1.75910470074199,115,"UQCRB, ATP5J, COX8A, ATP5G2, COX6B1, NDUFA12, ETFA, COX5B, UCP2, NDUFA11, NDUFB3, ATP5H, NDUFA1, SDHB, NDUFA3, ATP5F1, UQCRC1, UQCRQ, ATP5C1, COX7C, LDHA, COX6C, PDHX, NDUFB6, ETFDH, ATP5E, NDUFA7, NDUFAF3, ATP5O, ATP5I, UQCRH, NDUFC1, NDUFS5, ATP5S, COX6A1, NDUFS4, ETFB, IDH2, NDUFV2, UQCRFS1",1.75910470074199
"PURINE-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0072521",2.98909685267429e-05,0.000911556781909287,0.575610261071129,-0.424049671372205,-1.75636992926001,173,"SULT1A3, ALDOA, UQCRB, ATP5J, SULT1A2, COX8A, ATP5G2, COX6B1, NDUFA12, COX5B, TPI1, SULT1B1, PGM1, PGAM1, NDUFA11, NDUFB3, ATP5H, NDUFA1, NDUFA3, MCEE, HPRT1, SDHAF2, ATP5F1, UQCRC1, CHCHD10, PRPS1, UQCRQ, HDDC3, ATP5C1, COX7C, ALDOB, LDHA, COX6C",1.75636992926001
"FC-GAMMA RECEPTOR SIGNALING PATHWAY INVOLVED IN PHAGOCYTOSIS%GOBP%GO:0038096",0.00219544221696653,0.019206752155793,0.431707695803346,-0.506120258790555,-1.75522858523209,52,"ACTG1, ARPC4, MAPK1, ARPC1B, MAPK3, RAC1, ARPC3, PIK3R2",1.75522858523209
"IMMUNE RESPONSE-REGULATING CELL SURFACE RECEPTOR SIGNALING PATHWAY INVOLVED IN PHAGOCYTOSIS%GOBP%GO:0002433",0.00219544221696653,0.019206752155793,0.431707695803346,-0.506120258790555,-1.75522858523209,52,"ACTG1, ARPC4, MAPK1, ARPC1B, MAPK3, RAC1, ARPC3, PIK3R2",1.75522858523209
"FCGAMMA RECEPTOR (FCGR) DEPENDENT PHAGOCYTOSIS%REACTOME%R-HSA-2029480.1",0.0015248078512199,0.0165331998687025,0.45505986738723,-0.495456582556132,-1.75365425359198,59,"ACTG1, ARPC4, MAPK1, ARPC1B, MAPK3, PLD1, RAC1, ARPC3, PIK3R2",1.75365425359198
"NEGATIVE REGULATION OF PEPTIDASE ACTIVITY%GOBP%GO:0010466",0.00194462819903573,0.0187350669123095,0.45505986738723,-0.505576195868732,-1.74803419283944,51,"CSTB, PCID2, IGBP1, CST3, VEGFA, AKT1, FNIP1, SPINK2, CD44, YWHAE, PARK7, PLAUR, RFFL, BCL2L12, GPX1, TIMP1, NLRC4, MMP9, SIAH2, DNAJB6",1.74803419283944
"3' -UTR-MEDIATED TRANSLATIONAL REGULATION%REACTOME%R-HSA-157279.1",0.000344951028062627,0.00614875207521632,0.49849310876659,-0.451704763988393,-1.74312958386988,95,"RPLP0, RPS2, RPS25, RPL35A, RPL27, RPL30, RPL26L1, RPL8, RPL27A, RPS24, RPS9, RPL12, RPS14, RPS4X, RPL24, RPL19, RPS3, RPS7, EIF4B, RPL22, RPS8, RPS21, RPL38, EIF3B, EIF4H, RPL6, EIF3H",1.74312958386988
"L13A-MEDIATED TRANSLATIONAL SILENCING OF CERULOPLASMIN EXPRESSION%REACTOME DATABASE ID RELEASE 56%156827",0.000344951028062627,0.00614875207521632,0.49849310876659,-0.451704763988393,-1.74312958386988,95,"RPLP0, RPS2, RPS25, RPL35A, RPL27, RPL30, RPL26L1, RPL8, RPL27A, RPS24, RPS9, RPL12, RPS14, RPS4X, RPL24, RPL19, RPS3, RPS7, EIF4B, RPL22, RPS8, RPS21, RPL38, EIF3B, EIF4H, RPL6, EIF3H",1.74312958386988
"CELLULAR RESPONSES TO STRESS%REACTOME DATABASE ID RELEASE 56%2262752",4.16298257300195e-06,0.000197880438303359,0.610526878385931,-0.397606299328319,-1.73919883272366,239,"CYBA, HIST1H2AC, MAPK1, HIST1H2BD, RAE1, MAPK3, PRDX2, EEF1A1, HIST1H2BK, TXN, H2AFZ, CCS, HIST2H2AA4, PRDX3, RHEB, NUP37, PHC2, TINF2, NUP214, HSPA6, RPA3, STAT3, CCNA2, MAP2K3, MAP1LC3A, ATG3, MAP3K5, CEBPB, ETS2, UBC, WDR45, LMNB1, HIST2H2BE, VEGFA, PRDX6, CBX4, HIST2H2AA3, GABARAPL2, MAPKAPK2, RRAGA, HMGA1, ANAPC10, DNAJB1, HIST2H4A, CITED2, FOS, IGFBP7, HIST1H3H, EGLN2, CHMP2A, CAMK2A, UBE2C, YWHAE, H3F3A, UBB, BAG4, ATG4B, GABARAP",1.73919883272366
"FC RECEPTOR MEDIATED STIMULATORY SIGNALING PATHWAY%GOBP%GO:0002431",0.00390434513044369,0.0271190024555306,0.431707695803346,-0.495533830132005,-1.73742044694278,53,"ACTG1, ARPC4, MAPK1, ARPC1B, MAPK3, RAC1, ARPC3, PIK3R2",1.73742044694278
"FC-GAMMA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0038094",0.00390434513044369,0.0271190024555306,0.431707695803346,-0.495533830132005,-1.73742044694278,53,"ACTG1, ARPC4, MAPK1, ARPC1B, MAPK3, RAC1, ARPC3, PIK3R2",1.73742044694278
"GTP HYDROLYSIS AND JOINING OF THE 60S RIBOSOMAL SUBUNIT%REACTOME%R-HSA-72706.1",0.000873575440349101,0.0116422297003534,0.477270815362862,-0.448872560787676,-1.73735699239583,96,"RPLP0, RPS2, RPS25, RPL35A, RPL27, RPL30, RPL26L1, RPL8, RPL27A, RPS24, RPS9, RPL12, RPS14, RPS4X, RPL24, RPL19, RPS3, RPS7, EIF4B, RPL22, RPS8, RPS21, RPL38, EIF3B, EIF4H, RPL6, EIF3H",1.73735699239583
"ANAPHASE-PROMOTING COMPLEX-DEPENDENT CATABOLIC PROCESS%GOBP%GO:0031145",0.00218912371494222,0.019206752155793,0.431707695803346,-0.487948642942468,-1.73625379717934,60,"PSMC1, MAD2L1, PSMC6, PSMD6, PSMB1, UBC, PTTG1, PSMB2, PSMD7, PSMA6, PSMB4, PSMB9, ANAPC10, PSMA1, PSMC4, UBE2C, UBB",1.73625379717934
"ROLE OF LAT2 NTAL LAB ON CALCIUM MOBILIZATION%REACTOME DATABASE ID RELEASE 56%2730905",0.00343836042727229,0.02580579983837,0.431707695803346,-0.488784995563641,-1.7306574899361,58,"MAPK1, MAPK3, MAPKAP1, PPP2R5A, PPP2R5C, PTEN, PIK3R2, PPP2R5B, IER3, AKT1, PRR5, GAB2, PPP2CB, TRIB3, TRAT1, IRS2",1.7306574899361
"NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS, NONSENSE-MEDIATED DECAY%GOBP%GO:0000184",0.000520089871938234,0.00824053508204357,0.477270815362862,-0.445362481729287,-1.72873136644318,99,"RPLP0, RPS2, RPS25, RPL35A, RPL27, RPL30, RPL26L1, RPL8, RPL27A, RPS24, RPS9, RPL12, RPS14, RPS4X, RPL24, RPL19, RNPS1, RPS3, RPS7, RPL22, RPS8, RPS21, RPL38, MAGOH",1.72873136644318
"M PHASE%REACTOME DATABASE ID RELEASE 56%68886",4.24863543851053e-05,0.00123643961945225,0.557332238758646,-0.40816357493305,-1.72669780382388,187,"HIST1H2AC, PSMC1, MAPK1, BANF1, HIST1H2BD, RAE1, MAD2L1, HIST1H2BK, H2AFZ, PPP2R5A, PSMC6, HIST2H2AA4, NUP37, PPP2R5C, NUP214, PSMD6, PSMB1, UBC, PTTG1, NIPBL, LMNB1, HIST2H2BE, PPP2R5B, EMD, HIST2H2AA3, SEC13, PSMB2, PSMD7, PSMA6, NCAPD2, PSMB4, PSMB9, ANAPC10, CSNK2B, MAD1L1, PPP2CB, PSMA1, HIST2H4A, CENPN, HIST1H3H, PSMC4, UBE2C, STAG2, H3F3A, UBB, SMC3",1.72669780382388
"CHROMOSOME MAINTENANCE%REACTOME DATABASE ID RELEASE 56%73886",0.00273756208295902,0.0225569266135634,0.431707695803346,-0.498957449897881,-1.72514981979082,51,"HIST1H2AC, HIST1H2BD, HIST1H2BK, H2AFZ, HIST2H2AA4, TINF2, RPA3, LIG1, HIST2H2BE, HIST2H2AA3, PRIM1, HIST2H4A, CENPN, FEN1, CENPK, RFC5, RPA1, HIST1H2BC, RUVBL1, PCNA, HIST1H4K, NHP2, HIST1H4C, H2AFX, POLD3, ITGB3BP",1.72514981979082
"NEGATIVE REGULATION OF UBIQUITIN PROTEIN LIGASE ACTIVITY%GOBP%GO:1904667",0.00198531079734192,0.0187350669123095,0.431707695803346,-0.486989301738308,-1.72368455787026,59,"PSMC1, MAD2L1, PSMC6, PSMD6, PSMB1, UBC, PSMB2, PSMD7, PSMA6, MAD2L2, PSMB4, PSMB9, ANAPC10, PSMA1, PSMC4, UBE2C, UBB",1.72368455787026
"NUCLEOBASE-CONTAINING SMALL MOLECULE METABOLIC PROCESS%GOBP%GO:0055086",1.15329260855873e-05,0.000421691092257629,0.593325476396405,-0.390211513981377,-1.71454051388005,246,"SULT1A3, ALDOA, UQCRB, IMPDH1, ATP5J, SULT1A2, COX8A, ATP5G2, COX6B1, NDUFA12, COX5B, TPI1, CDA, AK2, SULT1B1, TXN, PGM1, PGAM1, NDUFA11, NDUFB3, ATP5H, NDUFA1, ERH, NDUFA3, MCEE, TK1, HPRT1, SDHAF2, ATP5F1, UQCRC1, LHPP, PGM2, CHCHD10, PRPS1, APOBEC3G, TK2, SMPDL3A, UQCRQ, OGG1, IDH1, HDDC3, ATP5C1, COX7C, ALDOB, NUDT3, LDHA, COX6C, PDHX, NDUFB6, NME4, IMPDH2, PDCL3, HAAO, GLRX, NUDT15, ATP5E, NDUFA7, TYMS, GPX1, GARS, GMPS, ATP5O, ATP5I, ADCY4, UQCRH, HINT1, PGD",1.71454051388005
"SYNTHESIS OF DNA%REACTOME DATABASE ID RELEASE 56%69239",0.00118145160169109,0.0143995725129188,0.45505986738723,-0.469875684313945,-1.71346701334455,67,"PSMC1, PSMC6, MCM5, RPA3, CCNA2, LIG1, PSMD6, PSMB1, UBC, PRIM1, PSMB2, PSMD7, PSMA6, PSMB4, PSMB9, PSMA1, PSMC4, UBB, FEN1",1.71346701334455
"NUCLEOSIDE PHOSPHATE METABOLIC PROCESS%GOBP%GO:0006753",1.86133627307236e-05,0.000631967982238376,0.575610261071129,-0.396893562638045,-1.71243171869303,214,"SULT1A3, ALDOA, UQCRB, IMPDH1, ATP5J, SULT1A2, COX8A, ATP5G2, COX6B1, NDUFA12, COX5B, TPI1, SULT1B1, PGM1, PGAM1, NDUFA11, NDUFB3, ATP5H, NDUFA1, NDUFA3, MCEE, HPRT1, SDHAF2, ATP5F1, UQCRC1, LHPP, PGM2, CHCHD10, PRPS1, SMPDL3A, UQCRQ, OGG1, IDH1, HDDC3, ATP5C1, COX7C, ALDOB, NUDT3, LDHA, COX6C, PDHX, NDUFB6, NME4, IMPDH2, HAAO, NUDT15, ATP5E, NDUFA7, TYMS, GPX1, GARS, GMPS, ATP5O, ATP5I, ADCY4, UQCRH, HINT1, PGD",1.71243171869303
"DOWNSTREAM SIGNALING EVENTS OF B CELL RECEPTOR (BCR)%REACTOME DATABASE ID RELEASE 56%1168372",0.000245550867131991,0.00500222195043171,0.49849310876659,-0.431889192868998,-1.70793297112273,114,"PSMC1, MAPK1, MAPK3, MAPKAP1, PPP2R5A, PSMC6, PPP2R5C, PTEN, PIK3R2, PSMD6, NFKBIA, PSMB1, UBC, PPP2R5B, IER3, AKT1, PRR5, PSMB2, PSMD7, PSMA6, PSMB4, PSMB9, PPP2CB, PSMA1, TRIB3, TRAT1, PSMC4, UBB, IRS2",1.70793297112273
"INFLUENZA INFECTION%REACTOME DATABASE ID RELEASE 56%168254",0.000496657055635332,0.00814060875098831,0.477270815362862,-0.427977616569724,-1.70518327526407,120,"RPLP0, RAE1, RPS2, RPS25, RPL35A, RPL27, RPL30, RPL26L1, RPL8, NUP37, RAN, NUP214, RPL27A, RPS24, RPS9, RPL12, RPS14, POLR2F, RPS4X, RPL24, RPL19, RPS3, RPS7, CLTA, RPL22, POLR2G, RPS8",1.70518327526407
"PI-3K CASCADE:FGFR1%REACTOME DATABASE ID RELEASE 56%5654689",0.00294001699069248,0.0229096405941392,0.431707695803346,-0.486428855618671,-1.7010798689706,54,"MAPK1, MAPK3, MAPKAP1, PPP2R5A, PPP2R5C, PTEN, PIK3R2, PPP2R5B, IER3, AKT1, PRR5, PPP2CB, TRIB3, TRAT1, IRS2",1.7010798689706
"PI-3K CASCADE:FGFR2%REACTOME DATABASE ID RELEASE 56%5654695",0.00294001699069248,0.0229096405941392,0.431707695803346,-0.486428855618671,-1.7010798689706,54,"MAPK1, MAPK3, MAPKAP1, PPP2R5A, PPP2R5C, PTEN, PIK3R2, PPP2R5B, IER3, AKT1, PRR5, PPP2CB, TRIB3, TRAT1, IRS2",1.7010798689706
"PI-3K CASCADE:FGFR3%REACTOME%R-HSA-5654710.1",0.00294001699069248,0.0229096405941392,0.431707695803346,-0.486428855618671,-1.7010798689706,54,"MAPK1, MAPK3, MAPKAP1, PPP2R5A, PPP2R5C, PTEN, PIK3R2, PPP2R5B, IER3, AKT1, PRR5, PPP2CB, TRIB3, TRAT1, IRS2",1.7010798689706
"PI-3K CASCADE:FGFR4%REACTOME%R-HSA-5654720.1",0.00294001699069248,0.0229096405941392,0.431707695803346,-0.486428855618671,-1.7010798689706,54,"MAPK1, MAPK3, MAPKAP1, PPP2R5A, PPP2R5C, PTEN, PIK3R2, PPP2R5B, IER3, AKT1, PRR5, PPP2CB, TRIB3, TRAT1, IRS2",1.7010798689706
"PI3K EVENTS IN ERBB4 SIGNALING%REACTOME%R-HSA-1250342.1",0.00294001699069248,0.0229096405941392,0.431707695803346,-0.486428855618671,-1.7010798689706,54,"MAPK1, MAPK3, MAPKAP1, PPP2R5A, PPP2R5C, PTEN, PIK3R2, PPP2R5B, IER3, AKT1, PRR5, PPP2CB, TRIB3, TRAT1, IRS2",1.7010798689706
"PIP3 ACTIVATES AKT SIGNALING%REACTOME DATABASE ID RELEASE 56%1257604",0.00294001699069248,0.0229096405941392,0.431707695803346,-0.486428855618671,-1.7010798689706,54,"MAPK1, MAPK3, MAPKAP1, PPP2R5A, PPP2R5C, PTEN, PIK3R2, PPP2R5B, IER3, AKT1, PRR5, PPP2CB, TRIB3, TRAT1, IRS2",1.7010798689706
"APC C-MEDIATED DEGRADATION OF CELL CYCLE PROTEINS%REACTOME%R-HSA-174143.1",0.0024505562476501,0.0209251090368206,0.431707695803346,-0.468164422280018,-1.69700316701605,66,"PSMC1, MAD2L1, PSMC6, CCNA2, PSMD6, PSMB1, UBC, PTTG1, PSMB2, PSMD7, PSMA6, PSMB4, PSMB9, ANAPC10, PSMA1, PSMC4, UBE2C, UBB",1.69700316701605
"REGULATION OF MITOTIC CELL CYCLE%REACTOME%R-HSA-453276.1",0.0024505562476501,0.0209251090368206,0.431707695803346,-0.468164422280018,-1.69700316701605,66,"PSMC1, MAD2L1, PSMC6, CCNA2, PSMD6, PSMB1, UBC, PTTG1, PSMB2, PSMD7, PSMA6, PSMB4, PSMB9, ANAPC10, PSMA1, PSMC4, UBE2C, UBB",1.69700316701605
"REGULATION OF ORGAN MORPHOGENESIS%GOBP%GO:2000027",0.00203236293262296,0.0187350669123095,0.431707695803346,-0.452856718457726,-1.69633230761404,80,"PSMC1, ARRB2, PSMC6, RAC1, RBPJ, XBP1, PSMD6, PSMB1, UBC, PFN1, VEGFA, BASP1, PSMB2, PSMD7, PSMA6, PSMB4, AP2A1, PSMB9, PSMA1, MLLT3, CITED2, PSMC4, UBB",1.69633230761404
"PI3K AKT ACTIVATION%REACTOME DATABASE ID RELEASE 56%198203",0.00482230957971862,0.0307638309824382,0.407017918923954,-0.484174241737028,-1.69050235459772,55,"MAPK1, MAPK3, MAPKAP1, PPP2R5A, PPP2R5C, PTEN, PIK3R2, PPP2R5B, IER3, AKT1, PRR5, PPP2CB, TRIB3, TRAT1, IRS2",1.69050235459772
"NEGATIVE REGULATION OF LIGASE ACTIVITY%GOBP%GO:0051352",0.00250587398687597,0.0212700970552686,0.431707695803346,-0.469842447761746,-1.69048546901031,63,"PSMC1, MAD2L1, PSMC6, PSMD6, PSMB1, UBC, PSMB2, PSMD7, PSMA6, MAD2L2, PSMB4, PSMB9, ANAPC10, PSMA1, PSMC4, UBE2C, UBB, PARK7",1.69048546901031
"DISEASE%REACTOME DATABASE ID RELEASE 56%1643685",2.25608110984813e-07,5.3619527710724e-05,0.690132458796796,-0.366825189260642,-1.6888927124694,417,"PSMC1, BANF1, RPLP0, RAE1, RPS2, CXCR4, RPS25, RPL35A, MUT, FKBP1A, GTF2A2, MAPKAP1, RPL27, PPP2R5A, PSMC6, GTF2B, RPL30, RPL26L1, IRAK4, RAC1, CHMP5, RPL8, NUP37, OS9, PPP2R5C, CALM3, RAN, NUP214, AXIN1, STAT3, CCDC59, RBPJ, RPL27A, PIK3R2, RPS24, LRP6, LIG1, RPS9, PSMD6, RPL12, NFKBIA, PSMB1, UBC, RPS14, POLR2F, PPP2R5B, RPS4X, GTF2H5, GTF2E2, AKT1, RPL24, APH1B, PRR5, PSMB2, CD8B, RPL19, CSF2RA, GAB2, PSMD7, PSMA6, PSMB4, RPS3, HMGA1, AP2A1, PSMB9, PPP2CB, PSMA1, TLR6, IDH1, CSNK1A1, SDC1, GTF2H3, RPS7, RANBP1, CLTA, RPL22, ADAM10, TICAM1, LTF, CHMP2A, TRAT1, PSMC4, UBB, POLR2G, RPS8, BAG4, FEN1, IRS2, VAMP1",1.6888927124694
"POSITIVE REGULATION OF APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001235",0.00185123267061958,0.0183323457521078,0.45505986738723,-0.457141737447204,-1.6863977535044,75,"LGALS9, HTRA2, BAX, PPP3R1, BCL2L1, CIDEB, PTEN, PPP3CC, YWHAZ, SIAH1, RPS3, DDIT3, GZMB, RET, YWHAE, UBB, PYCARD, PLAUR, HRK, TNFRSF10B, YWHAQ, BNIP3, S100A9, SIVA1, NCK1",1.6863977535044
"REGULATION OF UBIQUITIN PROTEIN LIGASE ACTIVITY%GOBP%GO:1904666",0.00327289380831564,0.0249580030516476,0.431707695803346,-0.465897040128765,-1.68564144857654,65,"PSMC1, MAD2L1, PSMC6, PTEN, PSMD6, PSMB1, UBC, PSMB2, PSMD7, PSMA6, MAD2L2, PSMB4, PSMB9, ANAPC10, PSMA1, PSMC4, UBE2C, UBB",1.68564144857654
"NEGATIVE REGULATION OF UBIQUITIN-PROTEIN TRANSFERASE ACTIVITY%GOBP%GO:0051444",0.00477259504796894,0.0307638309824382,0.407017918923954,-0.471105330844349,-1.68228598238955,62,"PSMC1, MAD2L1, PSMC6, PSMD6, PSMB1, UBC, PSMB2, PSMD7, PSMA6, MAD2L2, PSMB4, PSMB9, ANAPC10, PSMA1, PSMC4, UBE2C, UBB, PARK7",1.68228598238955
"OXIDATION-REDUCTION PROCESS%GOBP%GO:0055114",5.88642920756575e-05,0.00158378265094127,0.557332238758646,-0.389081223432784,-1.6774179762104,215,"CYBA, ALDOA, UQCRB, COX8A, COX6B1, NDUFA12, HMOX1, ETFA, COX5B, TPI1, GPX4, TXN, PGM1, PGAM1, NDUFA11, NDUFB3, PRDX3, ACAA1, NDUFA1, ACAD8, PECR, CALM3, SDHB, NCF4, NDUFA3, UBC, GAA, SDHAF2, UQCRC1, BLOC1S1, PGM2, ALDH3A2, UQCRQ, IDH1, ACADVL, COX7C, ALDOB, PHKB, COX6C, ACOX1, UBB, NDUFB6, CYB5R4, ETFDH, CYB561, CDO1",1.6774179762104
"NEGATIVE REGULATION OF HYDROLASE ACTIVITY%GOBP%GO:0051346",0.00117514469398652,0.0143995725129188,0.45505986738723,-0.427765084652696,-1.67724751465497,106,"CSTB, PPP1R11, FKBP1A, ZCCHC9, PCID2, IGBP1, CST3, RDX, VEGFA, AKT1, TMED2, PPP1R15A, FNIP1, ABCA7, SPINK2, CD44, LTF, GZMA, CD2BP2, YWHAE, PARK7, APOC1, PLAUR, RFFL, BCL2L12, PXK, GPX1, TIMP1, EGLN1, NLRC4, MMP9, RGS2, SIAH2, CEP192, DNAJB6, TIPRL, ATPIF1, CPEB2, TRIAP1, WNK1, FKBP1B",1.67724751465497
